src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,packet_count,byte_count,termination_reason
192.168.1.6,192.168.1.13,51873,51,TCP,1789895355.62103,1789895355.62103,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51874,153,TCP,1789895355.621266,1789895355.621266,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51875,228,TCP,1789895355.621525,1789895355.621525,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,388,51871,TCP,1789895355.632091,1789895355.632091,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,83,51872,TCP,1789895355.632092,1789895355.632092,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,51,51873,TCP,1789895355.632094,1789895355.632094,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,153,51874,TCP,1789895355.632095,1789895355.632095,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,228,51875,TCP,1789895355.632096,1789895355.632096,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51876,228,TCP,1789895355.726309,1789895355.726309,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51877,153,TCP,1789895355.726569,1789895355.726569,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51878,51,TCP,1789895355.726816,1789895355.726816,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51879,83,TCP,1789895355.727044,1789895355.727044,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51880,388,TCP,1789895355.727301,1789895355.727301,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,228,51876,TCP,1789895355.738268,1789895355.738268,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,153,51877,TCP,1789895355.73827,1789895355.73827,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,51,51878,TCP,1789895355.738272,1789895355.738272,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,83,51879,TCP,1789895355.738273,1789895355.738273,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,388,51880,TCP,1789895355.738274,1789895355.738274,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51881,11,TCP,1789895355.832402,1789895355.832402,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51882,339,TCP,1789895355.832694,1789895355.832694,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51883,392,TCP,1789895355.832938,1789895355.832938,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51884,34,TCP,1789895355.833177,1789895355.833177,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51885,75,TCP,1789895355.833412,1789895355.833412,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,11,51881,TCP,1789895355.844324,1789895355.844324,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,339,51882,TCP,1789895355.844326,1789895355.844326,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,392,51883,TCP,1789895355.844328,1789895355.844328,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,34,51884,TCP,1789895355.844329,1789895355.844329,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,75,51885,TCP,1789895355.844331,1789895355.844331,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51886,111,TCP,1789895355.938165,1789895355.948565,0.010400056838989258,3,198,end_of_capture
192.168.1.6,192.168.1.13,51887,75,TCP,1789895355.938423,1789895355.938423,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51888,34,TCP,1789895355.93867,1789895355.93867,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51889,392,TCP,1789895355.938926,1789895355.938926,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51890,339,TCP,1789895355.9392,1789895355.9392,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51886,TCP,1789895355.948394,1789895355.948394,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,75,51887,TCP,1789895355.948395,1789895355.948395,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,34,51888,TCP,1789895355.948396,1789895355.948396,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,392,51889,TCP,1789895355.948398,1789895355.948398,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,339,51890,TCP,1789895355.948399,1789895355.948399,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51891,11,TCP,1789895355.948964,1789895355.948964,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,11,51891,TCP,1789895355.955204,1789895355.955204,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51892,397,TCP,1789895356.045185,1789895356.045185,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51893,19,TCP,1789895356.045482,1789895356.045482,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51894,387,TCP,1789895356.045713,1789895356.045713,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51895,102,TCP,1789895356.045953,1789895356.045953,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51896,422,TCP,1789895356.05013,1789895356.05013,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,397,51892,TCP,1789895356.056515,1789895356.056515,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,19,51893,TCP,1789895356.056517,1789895356.056517,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,387,51894,TCP,1789895356.056518,1789895356.056518,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,102,51895,TCP,1789895356.05652,1789895356.05652,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,422,51896,TCP,1789895356.056522,1789895356.056522,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51897,422,TCP,1789895356.151414,1789895356.151414,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51898,102,TCP,1789895356.151733,1789895356.151733,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51899,387,TCP,1789895356.152007,1789895356.152007,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51900,19,TCP,1789895356.152283,1789895356.152283,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51901,397,TCP,1789895356.152517,1789895356.152517,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,422,51897,TCP,1789895356.162747,1789895356.162747,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,102,51898,TCP,1789895356.16275,1789895356.16275,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,387,51899,TCP,1789895356.162751,1789895356.162751,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,19,51900,TCP,1789895356.162753,1789895356.162753,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,397,51901,TCP,1789895356.162756,1789895356.162756,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51902,363,TCP,1789895356.256501,1789895356.256501,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51903,425,TCP,1789895356.256841,1789895356.256841,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51904,91,TCP,1789895356.257093,1789895356.257093,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51905,457,TCP,1789895356.257341,1789895356.257341,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51906,161,TCP,1789895356.257569,1789895356.257569,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,363,51902,TCP,1789895356.26878,1789895356.26878,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,425,51903,TCP,1789895356.268781,1789895356.268781,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,91,51904,TCP,1789895356.268782,1789895356.268782,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,457,51905,TCP,1789895356.268785,1789895356.268785,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,161,51906,TCP,1789895356.268787,1789895356.268787,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51907,161,TCP,1789895356.35893,1789895356.35893,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51908,457,TCP,1789895356.359254,1789895356.359254,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51909,91,TCP,1789895356.359493,1789895356.359493,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51910,425,TCP,1789895356.359741,1789895356.359741,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51911,363,TCP,1789895356.359998,1789895356.359998,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,161,51907,TCP,1789895356.370868,1789895356.370868,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,457,51908,TCP,1789895356.37087,1789895356.37087,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,91,51909,TCP,1789895356.370872,1789895356.370872,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,425,51910,TCP,1789895356.370873,1789895356.370873,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,363,51911,TCP,1789895356.370874,1789895356.370874,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51912,350,TCP,1789895356.463681,1789895356.463681,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51913,297,TCP,1789895356.46396,1789895356.46396,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51914,130,TCP,1789895356.464139,1789895356.464139,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51915,345,TCP,1789895356.464306,1789895356.464306,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51916,95,TCP,1789895356.464472,1789895356.464472,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,350,51912,TCP,1789895356.475343,1789895356.475343,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,297,51913,TCP,1789895356.475345,1789895356.475345,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,130,51914,TCP,1789895356.475346,1789895356.475346,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,345,51915,TCP,1789895356.475347,1789895356.475347,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,95,51916,TCP,1789895356.475348,1789895356.475348,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51917,95,TCP,1789895356.566354,1789895356.566354,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51918,345,TCP,1789895356.566582,1789895356.566582,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51919,130,TCP,1789895356.566757,1789895356.566757,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51920,297,TCP,1789895356.56693,1789895356.56693,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51921,350,TCP,1789895356.567101,1789895356.567101,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,95,51917,TCP,1789895356.577338,1789895356.577338,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,345,51918,TCP,1789895356.577339,1789895356.577339,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,130,51919,TCP,1789895356.57734,1789895356.57734,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,297,51920,TCP,1789895356.57734,1789895356.57734,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,350,51921,TCP,1789895356.577341,1789895356.577341,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51922,106,TCP,1789895356.672304,1789895356.672304,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51923,218,TCP,1789895356.672603,1789895356.672603,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51924,129,TCP,1789895356.672838,1789895356.672838,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51925,300,TCP,1789895356.673078,1789895356.673078,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51926,78,TCP,1789895356.673303,1789895356.673303,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,106,51922,TCP,1789895356.683875,1789895356.683875,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,218,51923,TCP,1789895356.683878,1789895356.683878,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,129,51924,TCP,1789895356.68388,1789895356.68388,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,300,51925,TCP,1789895356.683881,1789895356.683881,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,78,51926,TCP,1789895356.683882,1789895356.683882,0.0,1,54,end_of_capture
192.168.1.9,192.168.1.255,52384,15600,UDP,1789895356.715756,1789895356.715756,0.0,1,77,end_of_capture
192.168.1.6,192.168.1.13,51927,129,TCP,1789895356.774043,1789895356.774043,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51928,218,TCP,1789895356.774339,1789895356.774339,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51929,106,TCP,1789895356.774585,1789895356.774585,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51930,78,TCP,1789895356.774955,1789895356.774955,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51931,300,TCP,1789895356.775192,1789895356.775192,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,129,51927,TCP,1789895356.786457,1789895356.786457,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,218,51928,TCP,1789895356.78646,1789895356.78646,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,106,51929,TCP,1789895356.786461,1789895356.786461,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,78,51930,TCP,1789895356.786462,1789895356.786462,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,300,51931,TCP,1789895356.786463,1789895356.786463,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51932,43,TCP,1789895356.879353,1789895356.879353,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51933,427,TCP,1789895356.879798,1789895356.879798,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51934,304,TCP,1789895356.880124,1789895356.880124,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51935,360,TCP,1789895356.880403,1789895356.880403,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51936,163,TCP,1789895356.880668,1789895356.880668,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,43,51932,TCP,1789895356.892023,1789895356.892023,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,427,51933,TCP,1789895356.892025,1789895356.892025,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,304,51934,TCP,1789895356.892027,1789895356.892027,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,360,51935,TCP,1789895356.892029,1789895356.892029,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,163,51936,TCP,1789895356.892031,1789895356.892031,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51937,163,TCP,1789895356.984799,1789895356.984799,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51938,360,TCP,1789895356.985094,1789895356.985094,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51939,304,TCP,1789895356.985326,1789895356.985326,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51940,427,TCP,1789895356.985652,1789895356.985652,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51941,43,TCP,1789895356.985923,1789895356.985923,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,163,51937,TCP,1789895356.995912,1789895356.995912,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,360,51938,TCP,1789895356.995915,1789895356.995915,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,304,51939,TCP,1789895356.995916,1789895356.995916,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,427,51940,TCP,1789895356.995917,1789895356.995917,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,43,51941,TCP,1789895356.995919,1789895356.995919,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51942,215,TCP,1789895357.090182,1789895357.090182,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51943,433,TCP,1789895357.09043,1789895357.09043,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51944,344,TCP,1789895357.090615,1789895357.090615,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51945,348,TCP,1789895357.090794,1789895357.090794,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51946,183,TCP,1789895357.090966,1789895357.090966,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,215,51942,TCP,1789895357.10197,1789895357.10197,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,433,51943,TCP,1789895357.101972,1789895357.101972,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,344,51944,TCP,1789895357.101974,1789895357.101974,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,348,51945,TCP,1789895357.101975,1789895357.101975,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,183,51946,TCP,1789895357.101976,1789895357.101976,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51947,183,TCP,1789895357.19474,1789895357.19474,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51948,348,TCP,1789895357.195042,1789895357.195042,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51949,344,TCP,1789895357.195284,1789895357.195284,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51950,433,TCP,1789895357.195606,1789895357.195606,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51951,215,TCP,1789895357.195955,1789895357.195955,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,183,51947,TCP,1789895357.205717,1789895357.205717,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,348,51948,TCP,1789895357.205721,1789895357.205721,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,344,51949,TCP,1789895357.205723,1789895357.205723,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,433,51950,TCP,1789895357.205725,1789895357.205725,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,215,51951,TCP,1789895357.205726,1789895357.205726,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51952,111,TCP,1789895357.300022,1789895357.311961,0.011939048767089844,3,198,end_of_capture
192.168.1.6,192.168.1.13,51953,96,TCP,1789895357.300272,1789895357.300272,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51954,157,TCP,1789895357.300431,1789895357.300431,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51955,69,TCP,1789895357.300561,1789895357.300561,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51952,TCP,1789895357.311757,1789895357.311757,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,96,51953,TCP,1789895357.311759,1789895357.311759,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,157,51954,TCP,1789895357.31176,1789895357.31176,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,69,51955,TCP,1789895357.311762,1789895357.311762,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51956,69,TCP,1789895357.405736,1789895357.405736,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51957,157,TCP,1789895357.406013,1789895357.406013,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51958,96,TCP,1789895357.406236,1789895357.406236,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,69,51956,TCP,1789895357.414769,1789895357.414769,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,157,51957,TCP,1789895357.414771,1789895357.414771,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,96,51958,TCP,1789895357.414772,1789895357.414772,0.0,1,54,end_of_capture
192.168.1.8,239.255.255.250,45633,1900,UDP,1789895357.745746,1789895357.745755,9.059906005859375e-06,3,1373,end_of_capture
192.168.1.8,239.255.255.250,44700,1900,UDP,1789895357.745757,1789895357.745757,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,46637,1900,UDP,1789895357.745759,1789895357.745759,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,37986,1900,UDP,1789895357.74576,1789895357.74576,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,58843,1900,UDP,1789895357.811457,1789895357.811462,5.0067901611328125e-06,3,1373,end_of_capture
192.168.1.8,239.255.255.250,33841,1900,UDP,1789895357.811464,1789895357.811464,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,40692,1900,UDP,1789895357.811466,1789895357.811466,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,42028,1900,UDP,1789895357.811467,1789895357.811467,0.0,1,474,end_of_capture
192.168.1.9,239.255.255.250,49858,15600,UDP,1789895359.690055,1789895359.690055,0.0,1,77,end_of_capture
192.168.1.9,192.168.1.255,43005,15600,UDP,1789895362.660204,1789895362.660204,0.0,1,77,end_of_capture
192.168.1.9,239.255.255.250,54852,15600,UDP,1789895365.731359,1789895365.731359,0.0,1,77,end_of_capture
192.168.1.8,239.255.255.250,52249,1900,UDP,1789895366.830516,1789895366.83052,3.814697265625e-06,3,1371,end_of_capture
192.168.1.8,239.255.255.250,52726,1900,UDP,1789895366.830521,1789895366.830521,0.0,1,482,end_of_capture
192.168.1.8,239.255.255.250,59730,1900,UDP,1789895366.928781,1789895366.928786,5.0067901611328125e-06,3,1371,end_of_capture
192.168.1.8,239.255.255.250,34817,1900,UDP,1789895366.928788,1789895366.928788,0.0,1,482,end_of_capture
192.168.1.9,192.168.1.255,43802,15600,UDP,1789895368.701906,1789895368.701906,0.0,1,77,end_of_capture
192.168.1.9,239.255.255.250,50678,15600,UDP,1789895371.668641,1789895371.668641,0.0,1,77,end_of_capture
192.168.1.8,239.255.255.250,59202,1900,UDP,1789895372.697345,1789895372.69735,5.0067901611328125e-06,3,1373,end_of_capture
192.168.1.8,239.255.255.250,46019,1900,UDP,1789895372.697352,1789895372.697352,0.0,1,484,end_of_capture
192.168.1.8,239.255.255.250,45805,1900,UDP,1789895372.727821,1789895372.727825,3.814697265625e-06,3,1373,end_of_capture
192.168.1.8,239.255.255.250,54086,1900,UDP,1789895372.727827,1789895372.727827,0.0,1,484,end_of_capture
192.168.1.8,239.255.255.250,56631,1900,UDP,1789895374.334422,1789895374.334427,5.0067901611328125e-06,3,1369,end_of_capture
192.168.1.8,239.255.255.250,52740,1900,UDP,1789895374.334429,1789895374.334429,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,46829,1900,UDP,1789895374.334431,1789895374.334431,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,48945,1900,UDP,1789895374.334433,1789895374.334433,0.0,1,496,end_of_capture
192.168.1.8,239.255.255.250,50385,1900,UDP,1789895374.334434,1789895374.334434,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,55911,1900,UDP,1789895374.334435,1789895374.334435,0.0,1,482,end_of_capture
192.168.1.8,239.255.255.250,52524,1900,UDP,1789895374.341342,1789895374.346046,0.004703998565673828,3,1369,end_of_capture
192.168.1.8,239.255.255.250,51750,1900,UDP,1789895374.346048,1789895374.346048,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,43138,1900,UDP,1789895374.34605,1789895374.34605,0.0,1,478,end_of_capture
